Date,Region,Product,Sales,Profit,Quantity,Rating
24-01-2024,West,Product B,320,230,2,3.7
09-05-2024,East,Product C,253,60,7,2.4
11-09-2024,West,Product A,719,252,19,2.9
12-09-2024,North,Product A,731,-25,6,2.6
06-09-2024,East,Product B,-100,90,16,4.8
04-12-2024,South,Product D,144,-16,18,3.6
15-04-2024,West,Product B,-64,375,6,1.4
21-12-2024,West,Product B,159,58,8,1.4
07-11-2024,North,Product A,760,65,5,3.6
13-12-2024,West,Product C,946,388,6,4.1
01-02-2024,North,Product B,950,-36,16,4.8
17-03-2024,East,Product A,164,434,8,4.5
21-11-2024,East,Product B,54,142,2,2.4
02-04-2024,East,Product A,761,410,11,2.7
10-01-2024,South,Product B,4,73,14,2.1
25-11-2024,North,Product C,862,477,16,1.3
03-02-2024,East,Product A,648,336,8,2.8
05-12-2024,East,Product D,468,124,6,2.6
20-04-2024,East,Product B,106,445,10,1.6
15-10-2024,West,Product D,875,20,19,2.4
09-12-2024,South,Product C,972,463,15,1
06-04-2024,South,Product A,590,236,4,4.8
08-11-2024,North,Product C,265,203,6,3.8
29-05-2024,West,Product A,576,451,15,1.3
22-07-2024,West,Product D,809,421,15,3.4
09-08-2024,South,Product B,721,-7,1,1.9
01-02-2024,South,Product D,-63,-15,8,1.6
04-05-2024,East,Product B,802,115,4,3.9
17-04-2024,North,Product D,564,303,6,4.9
29-07-2024,West,Product B,341,294,18,4
02-01-2024,North,Product D,23,441,6,2.6
01-07-2024,East,Product C,802,55,16,4.9
28-02-2024,North,Product A,636,150,9,4.3
15-10-2024,East,Product A,624,0,11,4.5
05-04-2024,West,Product A,624,114,1,4.7
06-09-2024,North,Product D,832,179,16,4.5
14-04-2024,West,Product B,613,-40,14,1.9
29-07-2024,East,Product D,916,139,13,1.6
26-09-2024,East,Product A,435,-6,10,3.2
28-02-2024,North,Product A,553,473,18,3.9
27-09-2024,West,Product C,198,226,16,2.8
29-01-2024,South,Product D,903,155,7,2.2
21-07-2024,East,Product B,903,454,17,4.1
21-04-2024,West,Product C,-21,345,8,4
30-12-2024,West,Product D,151,346,19,1.4
02-05-2024,West,Product A,281,273,14,4.7
19-07-2024,South,Product C,877,69,2,5
29-10-2024,East,Product D,-76,115,17,4.5
03-07-2024,South,Product B,410,360,9,4.6
27-02-2024,South,Product C,368,191,1,3.4
14-12-2024,North,Product B,10,401,12,4.2
11-09-2024,West,Product D,960,-27,18,2
16-08-2024,East,Product C,-50,476,15,4.8
06-12-2024,North,Product D,58,327,2,1.2
22-02-2024,East,Product C,944,351,6,3.7
07-12-2024,West,Product B,229,485,18,1.7
15-11-2024,East,Product B,162,392,10,4.6
31-08-2024,South,Product B,362,188,3,2
03-12-2024,West,Product D,-14,430,5,2.2
14-09-2024,East,Product C,718,129,19,2.5
29-02-2024,North,Product D,-35,135,14,4.5
16-08-2024,South,Product A,637,420,2,2.5
05-12-2024,South,Product C,671,28,4,2.8
30-10-2024,West,Product C,77,300,15,4.8
27-04-2024,West,Product A,475,27,1,1.4
26-01-2024,South,Product D,509,125,7,4
05-12-2024,West,Product C,490,-2,5,2
29-05-2024,East,Product A,-45,25,5,4.5
19-06-2024,West,Product B,105,155,10,3.1
09-09-2024,South,Product C,200,-34,16,3.3
20-01-2024,East,Product C,-8,229,10,3.7
14-12-2024,West,Product B,728,110,17,4.1
30-10-2024,East,Product D,-93,425,11,4.3
16-12-2024,North,Product D,-51,449,2,3.7
01-03-2024,West,Product B,816,125,18,1.8
30-05-2024,East,Product B,711,130,3,3.7
23-08-2024,South,Product D,903,441,11,3.1
12-11-2024,West,Product A,868,80,12,2
17-08-2024,North,Product B,682,372,14,4.4
01-12-2024,North,Product B,468,68,4,1.3
09-07-2024,East,Product B,963,159,1,3.3
01-10-2024,East,Product D,811,-1,15,1.2
21-07-2024,East,Product A,745,303,4,1.2
22-07-2024,East,Product B,502,228,15,2.7
15-08-2024,East,Product A,208,47,13,4.5
25-09-2024,North,Product B,910,319,3,4.6
27-06-2024,East,Product B,945,119,10,2.1
26-11-2024,West,Product D,-62,311,2,2.9
13-09-2024,East,Product C,725,232,11,2.5
17-06-2024,North,Product C,15,115,10,2.4
03-01-2024,South,Product A,30,137,5,1.6
08-01-2024,West,Product C,664,25,17,3.8
01-12-2024,South,Product B,-75,-6,16,2.2
16-04-2024,West,Product B,673,172,12,2.5
09-02-2024,South,Product C,204,293,14,2.9
06-07-2024,East,Product C,355,291,18,4.7
20-09-2024,North,Product D,94,-39,5,3.8
25-11-2024,South,Product B,865,51,4,3.5
30-08-2024,West,Product C,-51,456,16,4.4
13-06-2024,South,Product B,556,90,10,4
09-10-2024,South,Product A,-45,431,6,1.1
04-04-2024,East,Product B,747,468,11,4.9
10-05-2024,South,Product C,18,435,12,1.5
18-09-2024,South,Product A,707,5,2,4.9
27-07-2024,West,Product A,572,59,13,2.3
10-01-2024,West,Product D,803,485,1,1.4
29-01-2024,West,Product B,29,50,18,2.1
27-05-2024,West,Product B,813,424,1,1
30-11-2024,East,Product A,283,115,12,1.8
06-03-2024,West,Product A,86,-30,16,5
12-01-2024,North,Product B,77,499,5,2.8
13-01-2024,East,Product C,232,229,18,1.1
29-12-2024,East,Product A,549,266,12,4.3
11-04-2024,South,Product D,968,278,7,3.1
21-06-2024,North,Product C,811,371,5,2.6
31-07-2024,West,Product B,170,249,4,3.3
17-06-2024,East,Product D,381,336,8,2.9
26-07-2024,West,Product A,210,279,18,4.6
12-12-2024,North,Product B,246,27,15,1.4
02-03-2024,East,Product D,695,349,1,4.1
09-01-2024,South,Product D,631,299,10,2.5
04-05-2024,South,Product A,574,210,13,1.7
10-06-2024,West,Product D,805,370,14,1.9
19-01-2024,East,Product D,278,8,12,2.6
11-12-2024,North,Product A,369,426,1,4.4
27-03-2024,East,Product C,602,381,12,4.6
18-01-2024,North,Product C,655,263,19,1.9
24-08-2024,West,Product B,44,413,6,2.4
22-06-2024,South,Product C,967,377,10,1.7
13-04-2024,West,Product C,966,13,11,1
24-08-2024,West,Product A,699,64,5,4.6
05-05-2024,North,Product D,930,297,8,2.2
18-02-2024,South,Product D,756,277,3,2.5
11-04-2024,South,Product A,41,426,18,1.9
14-03-2024,West,Product B,-10,479,19,3.7
19-06-2024,East,Product D,-59,350,12,2
17-05-2024,South,Product B,119,469,5,3
25-03-2024,North,Product A,720,175,16,3.6
14-06-2024,West,Product B,969,292,6,2.1
07-02-2024,West,Product B,33,100,14,4.5
05-09-2024,West,Product A,925,156,10,4.5
24-09-2024,South,Product C,79,157,15,2.4
03-11-2024,East,Product C,528,187,9,1.1
14-04-2024,South,Product B,487,495,1,3.8
13-12-2024,North,Product D,564,258,7,4.8
24-01-2024,West,Product D,-61,248,3,1.3
13-10-2024,West,Product A,368,94,17,3.8
22-03-2024,West,Product B,887,174,11,4.3
11-09-2024,North,Product B,559,178,1,3.9
23-01-2024,West,Product C,141,412,6,2.6
22-11-2024,North,Product D,722,-28,17,2.6
12-03-2024,West,Product C,594,291,15,2
27-04-2024,West,Product C,216,12,6,2.3
07-02-2024,North,Product C,875,199,13,3.3
04-06-2024,South,Product B,561,380,5,3.8
12-12-2024,East,Product A,836,299,16,3.3
06-05-2024,North,Product D,999,497,3,1.8
03-10-2024,West,Product C,474,487,1,3.6
27-01-2024,East,Product D,477,419,14,1.4
25-02-2024,East,Product B,277,154,1,1.3
04-05-2024,East,Product B,422,216,17,1.1
27-12-2024,South,Product A,16,484,19,2.6
21-01-2024,South,Product C,142,20,12,1.3
14-01-2024,North,Product A,982,494,2,4.9
28-08-2024,North,Product A,-85,373,8,3
16-04-2024,East,Product A,36,215,3,3.8
10-03-2024,East,Product A,770,83,7,1.7
22-07-2024,South,Product A,649,138,4,4.3
28-01-2024,West,Product C,198,216,15,3.1
08-08-2024,South,Product D,92,470,1,3.2
11-04-2024,North,Product D,478,358,16,1.7
07-03-2024,South,Product B,873,141,13,3.2
03-05-2024,West,Product A,819,251,11,3.2
15-10-2024,West,Product C,-39,231,14,4.4
29-08-2024,South,Product B,86,167,16,1.1
12-01-2024,West,Product B,-57,376,8,3.1
21-07-2024,North,Product B,988,6,13,4
07-08-2024,East,Product C,782,4,2,1.5
27-06-2024,East,Product D,656,317,6,4.9
13-08-2024,East,Product D,307,472,16,4.8
01-08-2024,South,Product D,-57,422,9,4.3
24-12-2024,East,Product C,331,25,17,4.7
24-09-2024,North,Product B,175,222,14,4.4
19-01-2024,North,Product B,865,152,14,2.7
16-12-2024,East,Product D,86,50,7,4.4
10-11-2024,North,Product D,112,492,13,3.5
25-09-2024,East,Product C,567,70,15,3.4
01-10-2024,West,Product A,-56,78,5,4.3
12-06-2024,South,Product B,530,139,6,1.5
01-08-2024,West,Product C,776,457,14,2.8
09-08-2024,South,Product D,714,113,8,3.6
25-09-2024,West,Product A,783,202,18,4.1
24-03-2024,West,Product A,548,-8,16,1.3
18-08-2024,West,Product C,706,130,12,4.7
13-02-2024,West,Product B,-58,300,17,1.8
16-03-2024,East,Product A,-66,304,10,1.5
30-12-2024,East,Product A,737,240,14,1.8
02-12-2024,South,Product D,745,43,13,4.6
09-06-2024,North,Product D,315,273,12,1.2
23-08-2024,South,Product B,88,43,8,1.5
03-11-2024,West,Product B,366,18,3,4.5
24-12-2024,South,Product A,446,343,17,2.9
26-04-2024,North,Product D,439,-23,14,3.8
30-03-2024,North,Product A,-81,215,14,2.7
04-12-2024,South,Product B,690,248,1,1.8
25-09-2024,North,Product D,680,290,4,3.7
10-09-2024,South,Product C,984,-24,11,3.3
17-05-2024,North,Product C,-16,491,7,1.9
04-04-2024,West,Product C,111,283,19,1.7
03-06-2024,North,Product A,482,214,1,2
13-07-2024,West,Product C,300,188,18,2.5
20-11-2024,South,Product C,261,267,17,3
05-01-2024,South,Product A,240,48,12,1.4
11-03-2024,North,Product D,983,186,2,2.9
13-04-2024,South,Product C,416,44,7,3.1
25-02-2024,East,Product A,-76,189,12,3
02-11-2024,South,Product D,328,28,7,2.7
07-11-2024,North,Product C,303,419,5,3.9
18-06-2024,South,Product C,933,224,15,4.4
20-05-2024,East,Product C,962,-7,17,4.1
03-02-2024,North,Product C,453,-12,4,4.6
21-12-2024,East,Product D,660,-19,18,3
22-02-2024,West,Product A,788,466,16,4.4
03-01-2024,North,Product D,-45,22,6,4.5
25-11-2024,South,Product D,520,129,8,4.7
06-09-2024,West,Product C,486,498,15,4.5
16-04-2024,West,Product D,434,-39,17,2.4
08-04-2024,East,Product D,654,175,13,1.3
19-10-2024,North,Product C,423,349,3,3.2
28-06-2024,North,Product A,24,358,18,2.2
13-05-2024,South,Product D,924,197,12,4.4
28-05-2024,East,Product C,353,446,4,2.2
27-10-2024,South,Product B,-45,275,14,4.1
12-05-2024,West,Product C,705,19,19,4.2
15-09-2024,West,Product B,454,425,2,3.8
02-10-2024,West,Product C,444,-26,4,2.8
22-07-2024,South,Product A,267,152,15,4.5
01-03-2024,West,Product B,486,210,8,3.8
08-06-2024,South,Product C,495,290,11,2.5
26-05-2024,North,Product A,385,59,4,3.1
22-05-2024,East,Product A,658,462,10,2.6
25-11-2024,South,Product D,753,182,14,2.4
08-11-2024,West,Product A,23,436,5,4
02-06-2024,South,Product C,723,251,4,1.5
21-11-2024,South,Product C,563,98,5,3.3
20-04-2024,East,Product D,850,239,7,4.1
30-03-2024,South,Product A,10,148,16,1.4
18-02-2024,East,Product A,205,314,5,1.8
10-05-2024,East,Product B,875,104,5,4.6
29-07-2024,North,Product B,43,296,17,1.1
15-08-2024,North,Product B,79,474,14,2.6
09-09-2024,West,Product B,467,210,11,2.1
03-04-2024,North,Product A,249,-40,5,3.7
13-06-2024,East,Product B,903,-28,11,2.4
18-04-2024,East,Product A,-5,498,7,3.6
29-02-2024,West,Product D,523,242,16,4.6
07-04-2024,West,Product D,297,129,4,1.5
05-07-2024,North,Product D,932,181,4,2
23-08-2024,West,Product C,946,313,3,4.4
21-03-2024,South,Product D,721,86,15,2.7
11-02-2024,West,Product B,191,145,13,2.8
30-05-2024,East,Product D,340,245,16,2.9
13-03-2024,West,Product D,168,460,11,4.6
27-01-2024,South,Product C,773,408,6,2
21-03-2024,South,Product D,278,399,15,1.9
20-08-2024,South,Product B,820,462,1,1.3
22-06-2024,East,Product B,66,215,3,2.2
29-09-2024,North,Product A,889,408,15,1.8
22-04-2024,East,Product B,737,263,8,4.1
06-09-2024,East,Product B,569,215,19,4.1
07-09-2024,North,Product A,293,72,5,4.7
15-01-2024,North,Product A,439,448,13,3.4
17-06-2024,East,Product C,923,-6,8,3.8
13-03-2024,East,Product C,35,21,6,1.6
26-09-2024,West,Product C,350,308,11,1.6
20-09-2024,South,Product A,-89,306,5,1.1
27-11-2024,East,Product D,686,40,6,2.1
07-03-2024,South,Product B,930,116,9,4.7
15-09-2024,North,Product A,927,494,15,2.1
11-05-2024,East,Product A,229,51,9,3.2
03-05-2024,North,Product C,607,215,16,2.7
11-08-2024,West,Product A,-81,474,3,2.3
22-06-2024,West,Product B,442,34,9,1.8
26-09-2024,South,Product C,981,-10,10,1.6
20-05-2024,South,Product C,903,361,3,4.9
15-05-2024,West,Product C,425,276,3,3.1
17-08-2024,West,Product B,794,71,4,4.5
11-04-2024,West,Product D,35,404,3,4
28-10-2024,South,Product A,811,440,9,2.3
13-10-2024,North,Product C,608,217,16,1.4
31-03-2024,West,Product A,167,56,4,1.3
27-07-2024,North,Product C,242,468,6,1
04-02-2024,South,Product B,776,482,12,2.3
02-03-2024,North,Product D,172,169,14,2.9
31-05-2024,South,Product A,38,372,12,1.5
05-03-2024,South,Product B,216,148,15,1.6
08-08-2024,East,Product A,86,142,4,3.7
11-12-2024,West,Product D,764,89,5,1.5
26-10-2024,North,Product C,618,163,1,2.6
20-12-2024,South,Product C,386,13,6,2.8
20-02-2024,North,Product B,575,74,2,2.3
17-04-2024,North,Product D,-93,306,12,4.5
09-12-2024,West,Product C,23,10,3,2.1
22-06-2024,West,Product C,550,188,7,2.5
15-10-2024,South,Product C,221,0,3,4.8
10-07-2024,South,Product B,80,419,17,1.2
22-12-2024,South,Product A,190,0,8,3.5
15-06-2024,South,Product A,472,202,7,1.3
31-08-2024,North,Product C,955,352,15,2.8
11-09-2024,East,Product D,636,210,3,2.7
27-02-2024,East,Product B,919,31,14,2
26-01-2024,West,Product D,27,125,8,2.4
26-04-2024,North,Product B,711,215,11,3.9
29-08-2024,South,Product C,355,82,3,2.1
17-08-2024,East,Product B,181,320,14,2.9
26-11-2024,East,Product C,27,192,8,3.1
09-09-2024,West,Product D,397,117,17,4.3
02-04-2024,South,Product B,412,172,14,1.3
08-08-2024,West,Product B,657,468,11,4.5
13-07-2024,West,Product B,653,-41,11,2.9
19-07-2024,East,Product B,943,475,2,3.6
14-08-2024,North,Product A,-74,132,12,1.1
26-02-2024,North,Product D,-78,486,12,1.5
10-03-2024,North,Product D,264,236,9,4.8
04-09-2024,South,Product C,-1,23,13,4
13-03-2024,West,Product C,486,213,15,2.2
11-09-2024,North,Product C,887,369,9,3
20-09-2024,West,Product A,82,490,16,1.9
31-03-2024,South,Product D,249,497,10,3.2
05-05-2024,North,Product D,543,323,4,1.3
16-10-2024,East,Product B,530,107,1,4.9
27-08-2024,North,Product C,90,376,10,3.2
20-11-2024,North,Product D,36,490,17,3.3
10-01-2024,West,Product C,467,34,2,1.7
30-07-2024,North,Product B,-93,84,3,2.7
22-01-2024,West,Product B,589,468,19,2.2
05-06-2024,North,Product C,-33,243,2,1.2
07-06-2024,North,Product B,26,-12,13,2.2
18-09-2024,West,Product A,930,437,9,1.3
19-04-2024,South,Product B,567,96,1,1.3
19-09-2024,South,Product C,865,462,7,3.8
18-12-2024,East,Product D,860,195,12,1.4
31-12-2024,South,Product D,803,174,5,2.5
13-01-2024,North,Product D,902,389,7,1.3
03-03-2024,West,Product A,868,332,14,3.1
24-01-2024,West,Product B,-39,-19,1,1.7
15-12-2024,West,Product B,683,302,17,3.3
18-12-2024,South,Product B,457,386,3,2.4
05-12-2024,North,Product B,359,431,3,3
19-01-2024,North,Product A,534,186,12,1.5
04-12-2024,West,Product A,320,249,5,2.3
17-08-2024,North,Product C,143,273,4,2.7
28-03-2024,East,Product D,985,210,5,4.2
09-03-2024,South,Product A,36,445,11,1.8
29-05-2024,North,Product D,270,85,9,1.8
11-11-2024,West,Product D,995,48,9,2.2
04-10-2024,South,Product A,-42,216,5,1.9
01-04-2024,West,Product B,-23,457,7,4.7
24-05-2024,North,Product B,320,217,4,2.4
16-12-2024,North,Product B,242,131,8,4.5
23-06-2024,West,Product C,537,-1,5,3.1
24-05-2024,South,Product A,158,-2,8,4.3
09-07-2024,North,Product A,366,314,6,3.7
14-05-2024,East,Product D,234,239,13,1.7
29-01-2024,South,Product A,464,119,8,4.5
24-08-2024,West,Product C,628,112,15,2.9
18-07-2024,East,Product B,306,35,8,2
16-09-2024,North,Product C,920,3,5,1.5
25-12-2024,North,Product B,304,248,3,1.3
27-04-2024,West,Product C,17,184,13,1.3
28-09-2024,West,Product C,487,370,10,3.1
20-03-2024,West,Product A,-95,67,17,1.8
07-12-2024,East,Product C,5,344,5,3.2
15-03-2024,North,Product A,908,239,6,4.3
05-07-2024,South,Product D,625,478,18,3.5
10-02-2024,South,Product D,523,393,2,2.3
02-09-2024,East,Product A,639,-36,18,1
11-11-2024,South,Product D,103,234,12,4.2
27-02-2024,North,Product A,519,156,9,3.3
17-08-2024,South,Product B,197,279,13,3.1
21-04-2024,East,Product D,242,-44,12,5
22-07-2024,East,Product D,362,268,17,3.3
09-02-2024,North,Product A,381,347,18,3.3
27-02-2024,East,Product C,322,-28,7,4
07-07-2024,South,Product D,178,390,18,2
21-06-2024,North,Product C,326,435,14,1.2
17-03-2024,West,Product B,425,288,11,4.5
17-02-2024,South,Product C,495,478,8,3.9
30-03-2024,North,Product A,-99,24,14,2.5
11-01-2024,North,Product A,703,412,10,1.7
25-02-2024,North,Product C,309,393,13,4.6
05-10-2024,North,Product B,346,76,19,4.9
02-02-2024,South,Product D,431,400,4,1.3
28-06-2024,North,Product D,643,4,18,3
25-04-2024,North,Product C,673,166,11,4.7
28-01-2024,North,Product D,955,54,13,2.7
24-04-2024,West,Product D,809,-28,11,3.2
07-08-2024,South,Product B,988,101,3,1.6
13-08-2024,West,Product C,207,228,13,4.2
30-08-2024,East,Product C,398,317,3,3.1
27-06-2024,East,Product D,918,308,19,3
03-11-2024,East,Product C,899,305,11,2.1
18-07-2024,North,Product D,619,416,1,4.9
21-09-2024,East,Product C,693,194,14,3.7
30-09-2024,North,Product B,493,488,19,3.2
12-07-2024,North,Product B,703,127,9,4.6
22-03-2024,North,Product A,407,355,9,2.3
16-06-2024,South,Product A,642,428,15,4.8
06-03-2024,South,Product B,168,32,19,2.5
22-01-2024,East,Product D,248,162,9,3.1
01-12-2024,East,Product A,814,234,8,1.7
10-04-2024,East,Product C,490,344,14,2.2
17-12-2024,South,Product B,189,270,11,3.9
25-11-2024,South,Product A,58,224,12,2.3
26-12-2024,South,Product D,708,133,9,1.6
24-06-2024,South,Product A,318,66,3,4.2
28-09-2024,South,Product C,154,445,2,3
18-02-2024,East,Product C,968,225,17,4
19-12-2024,East,Product B,730,423,1,1.1
10-04-2024,West,Product A,504,449,8,3.8
03-03-2024,West,Product C,219,-33,6,2.8
07-11-2024,North,Product C,135,43,5,1.5
19-12-2024,West,Product C,974,178,9,2.5
29-12-2024,East,Product B,230,361,8,2.9
28-11-2024,West,Product D,306,361,13,4.4
06-02-2024,West,Product B,93,-34,3,1.1
25-07-2024,South,Product B,833,136,12,3.6
09-08-2024,East,Product B,658,7,7,2.9
10-08-2024,West,Product B,335,116,12,2.8
14-12-2024,West,Product D,992,33,16,1.3
19-12-2024,West,Product D,454,364,8,2.6
01-02-2024,North,Product D,496,384,10,1.1
29-12-2024,South,Product A,542,260,10,4.5
30-05-2024,North,Product C,836,492,14,1.3
14-03-2024,East,Product A,970,133,15,4.9
12-03-2024,East,Product C,709,209,6,3.6
03-10-2024,South,Product B,420,10,17,4.6
21-07-2024,South,Product B,540,367,3,1.1
12-04-2024,North,Product D,568,1,17,3.6
23-06-2024,South,Product A,804,7,11,3.1
29-07-2024,West,Product A,-8,53,13,2.4
09-09-2024,East,Product B,493,395,18,2
19-12-2024,West,Product B,358,231,11,4
13-11-2024,North,Product B,158,305,1,1.1
20-10-2024,South,Product B,369,204,18,2.7
19-12-2024,North,Product B,785,328,6,4
31-12-2024,North,Product B,790,127,9,4.7
02-06-2024,North,Product A,-75,209,16,4.5
22-10-2024,South,Product A,128,19,7,2.4
23-05-2024,East,Product B,-34,-21,4,4.9
19-01-2024,North,Product C,776,451,8,3.5
29-01-2024,West,Product B,-96,429,16,4.8
30-12-2024,East,Product D,746,58,13,4.7
07-07-2024,West,Product B,776,95,5,3.9
12-06-2024,West,Product C,662,398,18,2.4
06-12-2024,West,Product C,563,459,13,1.4
22-09-2024,North,Product D,143,230,12,3.9
23-06-2024,North,Product A,300,65,14,3.9
20-06-2024,West,Product A,745,206,13,4
25-04-2024,North,Product D,204,483,9,3.9
29-12-2024,North,Product A,347,56,10,2.2
07-09-2024,West,Product B,929,333,16,3.1
07-01-2024,West,Product B,979,36,16,5
15-07-2024,West,Product D,83,249,10,4.1
01-10-2024,West,Product D,174,10,17,3.2
31-12-2024,East,Product B,362,182,18,4.9
02-02-2024,West,Product C,885,114,1,1.3
31-05-2024,North,Product C,434,106,4,2.9
23-01-2024,South,Product D,378,260,10,1.9
11-09-2024,North,Product A,846,364,17,4.5
26-03-2024,South,Product A,687,289,3,1.7
21-12-2024,East,Product A,-5,104,3,5
29-06-2024,South,Product B,447,186,19,2.6
31-12-2024,West,Product C,370,244,5,3.3
28-05-2024,North,Product D,99,346,7,2.3
03-12-2024,East,Product C,277,27,19,3.9
11-04-2024,South,Product A,413,495,7,4
31-03-2024,East,Product D,645,48,6,1.8
06-02-2024,North,Product B,-27,202,9,1.2
18-02-2024,South,Product A,318,188,1,2.6
08-02-2024,South,Product D,191,37,9,4.6
30-01-2024,North,Product B,568,141,3,3.7
12-02-2024,West,Product C,741,466,12,1.5
24-07-2024,West,Product D,476,83,8,3
13-08-2024,South,Product B,-84,456,9,1.1
01-02-2024,South,Product A,994,294,15,1.1
05-05-2024,South,Product A,672,267,13,2.3
04-04-2024,North,Product A,834,471,3,3
02-01-2024,South,Product C,229,189,5,1.4
29-10-2024,North,Product C,854,266,16,2.1
08-04-2024,West,Product D,133,266,11,1.5
23-01-2024,South,Product D,139,96,18,2.6
06-12-2024,North,Product D,712,308,6,4
05-08-2024,South,Product B,37,-36,13,1.5
09-08-2024,South,Product B,452,253,1,3.4
23-10-2024,South,Product D,219,229,3,1.7
24-10-2024,East,Product B,731,9,10,4.6
12-03-2024,North,Product A,340,404,13,3.6
15-06-2024,East,Product B,340,-14,7,2.6
12-08-2024,South,Product A,659,-37,18,3.1
17-05-2024,North,Product B,753,159,16,3.9
28-07-2024,East,Product B,625,175,15,2.4
21-04-2024,West,Product D,874,123,14,4.4
15-08-2024,South,Product B,754,423,19,2.1
20-08-2024,South,Product B,40,357,3,1.5
